algorithm;dataset;privacyModel;k;qids;weighted;iterations;eliteFraction;crossoverFraction;productionFraction;mutationProbability;immigrationFraction;immigrationInterval;subpopulationSize;trianglePattern;dualPopulation;timeLimit;stepLimit;limitByOptimalLoss;batchNumber;time;externalUtility;internalUtility;tuningParameter;gaImplementation
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;4;862110;0.798127417;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;4;1081741;0.784619883;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;4;1352178;0.795964493;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;5;15126;0.758099738;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;5;25183;0.77627465;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;5;30191;0.796278746;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;5;40197;0.867523174;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;5;80165;0.827904728;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;5;60277;0.953622524;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;5;90164;0.902264124;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;5;180213;0.985353813;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;5;35340;0.863160373;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;5;70424;0.878230117;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;5;120344;0.901981455;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;5;130417;0.916915068;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;5;340485;0.917321253;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;5;360525;0.949581268;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;5;690753;0.941472771;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;5;600699;0.967565482;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;5;151418;0.659662531;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;5;156484;0.672864413;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;5;271191;0.733587346;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;5;432139;0.719332554;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;5;821920;0.750066235;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;5;822239;0.748072848;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;5;1051808;0.779407082;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;5;1231880;0.840687004;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;171429;0.691453561;0;gaImplementation;0
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;441945;0.741896924;0;gaImplementation;0
