age;familysize;gender;married;race;religion;Q1A;Q2A;Q3A;Q4A;Q5A;Q6A;Q7A;Q8A;Q9A;Q10A
27;1;1;1;2;8;0;0;0;2;2;1;3;0;1;1
19;2;1;1;2;1;1;0;0;0;2;0;4;0;2;2
18;0;1;1;1;1;0;0;1;0;2;1;3;1;1;4
63;6;1;1;2;5;1;1;0;0;3;1;4;0;3;2
18;10;1;1;2;0;1;0;4;1;3;1;3;1;1;1
9;2;1;1;0;10;1;1;3;1;3;1;4;0;1;2
5;0;1;1;0;4;1;1;3;0;2;0;4;0;3;4
21;4;1;1;2;0;0;1;1;2;3;3;4;1;3;1
35;4;0;1;0;1;0;0;3;0;2;3;4;1;1;1
8;4;1;0;2;3;0;0;3;1;3;0;4;4;1;1
46;7;0;0;0;10;0;0;3;0;2;1;3;3;1;2
26;4;0;0;1;4;0;1;4;2;2;1;3;3;1;1
2;4;0;0;1;4;1;0;3;0;2;1;4;2;3;2
3;5;1;0;0;10;1;1;3;1;2;0;4;3;3;4
4;4;1;0;2;0;0;0;4;4;3;2;4;3;1;3
59;6;0;1;0;2;0;0;0;2;3;1;3;3;3;1
19;0;0;1;1;4;1;1;1;1;2;1;4;3;1;4
7;4;1;1;2;4;1;0;1;0;2;1;4;2;1;3
45;8;0;1;0;8;1;1;0;2;2;1;3;3;1;1
29;7;1;2;4;0;1;0;1;0;3;4;3;3;1;1
21;4;1;2;2;8;0;1;0;0;3;4;3;3;1;1
17;5;1;2;7;8;0;0;0;2;0;0;0;1;1;4
9;4;1;2;7;1;0;0;2;1;4;2;1;1;1;1
48;5;1;2;7;8;0;1;2;2;4;2;1;1;3;1
46;5;1;2;7;5;0;0;3;1;0;2;1;1;1;1
54;5;1;2;7;1;0;0;0;1;0;4;1;1;1;1
38;7;1;2;7;8;0;1;2;2;0;3;1;0;1;1
35;5;1;2;7;8;0;0;3;0;4;0;0;3;1;1
25;5;1;2;7;4;1;1;3;2;0;0;1;3;1;1
36;5;1;2;7;8;0;0;1;0;4;4;1;2;1;1
13;9;1;2;7;7;1;1;4;2;3;1;1;3;1;3
17;9;1;0;7;5;1;0;1;3;4;1;2;1;3;4
6;6;0;0;7;5;0;0;2;3;4;1;2;1;1;3
24;5;1;0;7;8;0;0;2;3;0;2;2;0;1;1
30;6;1;0;7;5;0;1;2;1;4;2;2;1;1;1
10;4;0;0;7;3;1;1;2;1;4;2;2;1;3;2
24;4;1;0;7;4;0;1;4;0;4;2;2;1;1;1
29;7;0;0;7;8;1;1;3;1;4;2;2;1;3;2
67;0;1;1;7;11;0;0;0;1;0;1;2;0;3;2
4;4;1;1;7;6;0;1;0;1;4;1;2;1;1;4
22;4;1;1;7;5;0;0;2;2;4;1;2;1;1;2
40;0;0;1;7;6;0;1;2;0;0;1;2;0;1;1
34;4;1;1;7;0;1;1;2;3;4;1;2;0;1;2
51;2;0;1;7;11;0;0;3;4;0;0;2;0;1;2
0;0;1;1;7;0;0;1;2;1;4;2;2;1;3;2
28;4;0;1;7;1;0;1;2;4;4;2;2;0;1;1
21;2;0;1;7;8;1;0;2;1;4;2;2;1;3;2
29;2;0;1;7;0;0;1;0;1;0;4;2;0;1;3
46;7;1;1;7;8;0;1;2;2;4;3;2;1;3;1
54;4;1;1;7;1;1;1;3;1;0;4;2;0;1;2
14;5;1;2;7;0;1;1;1;1;4;3;2;1;3;1
5;5;0;2;7;0;0;1;3;2;4;3;2;1;1;1
59;7;1;2;7;1;0;1;4;2;4;3;2;1;1;2
21;4;1;0;7;5;1;1;3;2;1;1;2;0;1;0
24;6;0;0;7;6;1;1;4;2;1;1;2;1;1;2
39;5;0;2;7;6;0;0;3;2;1;3;2;0;1;3
36;0;1;2;7;5;1;1;3;1;1;4;2;0;1;1
30;9;0;0;7;4;0;0;1;4;2;1;2;1;1;1
6;4;1;0;7;0;1;1;1;0;3;3;2;1;1;1
14;2;0;1;7;5;0;0;0;1;2;2;2;0;2;1
27;15;1;1;7;6;0;0;1;1;3;2;2;0;1;1
30;6;1;1;7;5;0;0;3;1;3;2;2;0;3;2
38;5;1;1;7;4;0;1;4;1;3;2;2;1;1;4
14;4;0;1;7;1;0;0;4;1;3;4;2;1;1;1
17;0;0;2;7;4;0;0;4;1;3;3;2;0;1;1
27;2;0;2;7;1;1;0;3;2;3;4;2;0;1;1
29;4;1;2;7;4;0;1;4;0;3;4;2;0;1;1
1;5;1;0;7;8;0;0;1;0;2;2;2;2;1;1
3;5;0;0;7;0;1;1;1;1;2;2;2;3;1;2
24;5;1;0;7;5;1;0;0;2;0;0;4;0;1;1
6;4;1;0;7;0;0;1;3;2;4;1;4;1;1;1
63;6;0;0;7;0;1;1;1;2;0;2;4;0;1;3
2;5;1;0;7;0;0;1;3;0;0;2;3;0;1;4
7;5;0;0;7;8;1;1;3;1;0;2;4;0;1;2
45;7;1;1;7;1;0;0;1;1;4;1;3;0;1;1
60;7;1;1;7;1;0;0;3;2;4;1;4;0;1;1
31;7;1;1;7;10;0;0;4;4;0;0;3;0;1;1
25;0;1;1;7;6;0;0;4;2;0;2;3;0;1;1
2;4;0;1;7;6;0;1;3;2;4;2;4;0;1;1
0;5;0;2;7;5;0;0;1;0;0;0;3;0;0;1
27;4;1;2;7;8;0;0;3;4;4;0;4;0;1;1
25;9;1;2;7;5;0;0;4;2;0;1;3;0;1;1
14;4;1;2;7;0;0;1;4;0;4;1;4;0;1;1
63;6;1;2;7;1;0;1;3;2;4;2;4;1;1;2
46;4;1;1;7;3;0;1;2;0;1;3;4;0;1;1
32;5;1;0;7;8;0;0;3;2;3;1;4;0;1;3
12;4;1;0;7;1;1;1;3;0;3;2;4;1;1;3
50;6;1;1;7;0;0;0;4;2;2;1;3;0;1;1
50;5;0;1;7;0;0;1;3;3;3;0;3;1;3;1
32;0;0;2;7;0;0;0;0;0;3;0;4;0;1;1
28;2;1;2;7;0;1;0;1;2;2;1;3;1;1;2
25;6;1;2;7;5;0;0;4;0;2;0;3;0;1;1
6;5;1;0;7;4;0;0;1;4;3;0;4;3;1;2
4;5;1;0;7;7;1;1;1;2;3;1;4;3;1;2
11;4;0;0;0;8;1;2;1;3;2;2;0;0;1;1
10;5;1;0;0;8;1;2;3;3;3;2;4;1;1;1
32;7;0;1;2;5;1;3;0;2;4;0;0;0;0;1
14;8;1;1;1;10;0;4;4;4;0;0;0;0;1;1
10;4;1;0;0;6;1;3;1;2;1;2;1;0;2;3
4;5;1;1;3;1;0;3;3;2;3;1;0;0;3;1
2;5;1;0;1;4;1;3;3;2;4;1;1;3;1;2
34;4;0;1;0;5;1;3;0;2;4;1;1;3;3;4
37;4;1;1;0;8;0;4;1;2;4;0;0;2;2;2
7;5;1;0;2;5;1;4;2;2;2;2;0;3;1;4
13;4;0;1;2;5;0;4;4;2;2;0;0;3;3;3
11;2;1;0;0;10;0;3;4;1;0;0;2;0;1;1
6;2;1;0;0;9;0;3;4;1;4;1;2;0;1;2
20;5;0;0;0;6;1;3;1;3;3;1;2;1;1;2
9;6;1;0;1;4;1;3;1;4;2;1;2;0;1;1
21;4;0;0;0;5;0;3;4;2;3;1;2;0;1;1
7;4;0;0;2;1;1;3;2;1;3;3;2;2;3;2
18;4;2;0;0;8;0;4;3;1;3;4;2;3;2;4
18;6;0;1;2;10;0;3;3;4;3;3;2;3;1;2
40;1;0;1;2;8;0;4;4;0;3;4;2;2;1;3
30;1;0;1;4;9;1;3;4;0;2;4;2;3;1;3
7;4;1;1;2;4;1;3;4;2;3;3;2;3;1;2
22;2;0;1;0;1;1;4;4;2;3;4;2;2;1;4
3;5;1;0;0;5;0;3;1;4;4;1;4;1;1;1
8;4;0;0;1;4;0;4;4;4;2;0;3;1;3;3
17;4;1;2;7;3;0;3;1;1;0;3;1;1;1;1
13;4;1;2;7;1;1;3;2;2;4;3;0;0;3;4
62;4;1;2;7;5;0;3;0;2;1;0;1;3;1;1
19;4;0;1;7;1;1;4;1;0;3;2;1;2;2;4
22;6;1;2;7;8;0;4;1;0;3;4;0;2;1;1
14;4;0;2;7;0;0;3;1;1;3;3;1;2;2;2
50;5;1;2;7;1;1;3;4;1;3;4;0;3;3;2
45;4;1;1;7;6;1;3;4;2;0;2;2;1;3;3
12;4;0;0;7;5;1;3;1;4;3;1;2;0;1;2
11;4;0;0;7;6;1;4;1;1;3;2;2;1;2;0
3;4;0;0;7;5;1;4;3;2;3;2;2;1;3;2
21;4;1;0;7;0;0;3;2;1;2;1;2;2;2;0
21;7;0;0;7;0;1;3;1;0;3;3;2;3;3;1
30;4;0;1;7;0;1;3;0;2;2;1;4;3;4;2
10;4;1;0;2;5;2;1;4;2;1;4;1;0;1;3
20;4;0;0;3;1;2;0;3;1;3;3;1;0;1;1
12;5;0;0;3;8;2;1;0;4;1;4;1;2;1;1
45;4;0;1;3;4;2;0;0;1;3;0;0;3;2;1
27;4;0;1;1;5;2;0;0;2;2;0;0;2;0;2
15;4;1;1;2;0;2;1;4;2;3;1;0;2;1;2
15;5;1;1;0;10;2;1;4;1;2;1;0;3;3;3
37;4;0;1;0;1;2;1;3;1;3;1;1;3;3;3
53;5;1;0;2;6;2;1;3;1;4;4;2;0;4;2
31;4;1;0;1;4;2;0;2;0;2;1;2;0;1;1
3;12;1;0;1;0;2;1;3;1;3;3;2;1;3;2
20;5;1;0;1;8;2;1;3;2;3;3;2;1;1;2
3;4;0;0;2;5;2;0;4;0;2;3;2;4;3;3
14;4;1;0;1;6;2;1;4;2;2;4;2;4;1;1
14;6;0;0;1;4;2;0;4;2;3;1;2;2;1;3
31;2;1;2;1;4;2;0;4;4;0;3;3;0;1;1
46;1;1;2;2;5;2;1;3;1;4;4;3;1;1;1
23;4;1;0;3;5;2;0;4;4;2;1;4;3;1;1
6;4;1;0;0;2;2;1;4;4;2;1;4;2;1;2
20;9;1;0;0;4;2;1;4;0;3;2;3;3;1;0
11;4;2;0;2;0;2;0;2;0;2;4;3;3;1;1
2;1;1;1;0;2;2;0;4;1;2;4;3;2;1;1
30;2;1;1;2;10;2;0;4;0;2;3;3;2;1;1
24;4;1;0;7;1;2;1;3;0;4;2;1;0;1;2
36;4;1;1;7;0;2;1;4;1;4;4;1;1;1;1
19;4;0;2;7;6;2;1;3;2;4;0;0;0;1;1
35;6;1;2;7;4;2;1;3;1;4;3;1;0;1;2
31;4;1;2;7;4;2;1;3;1;4;3;1;1;1;2
49;4;1;2;7;4;2;1;4;3;0;3;1;0;1;1
42;0;1;2;7;4;2;0;3;1;4;4;1;0;1;1
41;1;0;2;7;8;2;0;3;0;3;1;1;0;1;3
6;4;1;0;7;5;2;1;3;2;3;4;0;4;2;3
8;4;1;0;7;8;2;1;2;2;0;4;2;0;1;3
6;4;1;0;7;6;2;0;3;1;0;3;2;1;3;2
36;4;1;0;7;8;2;1;3;3;4;4;2;1;3;3
21;4;1;0;7;4;2;1;3;3;1;4;2;1;1;3
2;4;0;0;7;8;2;0;2;4;3;2;2;0;3;1
1;4;1;0;7;5;2;0;2;2;2;4;2;0;1;2
29;5;0;0;7;0;2;1;2;3;2;3;2;1;1;1
12;8;1;0;7;6;2;0;3;1;3;4;2;3;1;3
12;4;1;0;7;1;2;0;4;0;2;3;2;2;3;2
1;5;1;0;7;1;2;1;1;4;4;3;4;0;3;4
6;4;0;0;7;5;2;0;3;2;4;4;4;0;1;0
63;2;0;1;7;8;2;0;1;3;4;1;3;1;1;1
21;0;1;1;7;8;2;0;1;4;0;1;3;1;1;4
33;1;1;1;7;6;2;1;1;1;0;0;4;1;0;1
48;7;0;1;7;1;2;1;0;3;0;0;4;0;1;2
58;0;1;2;7;5;2;1;1;2;4;3;4;0;2;3
30;4;1;2;7;4;2;0;1;1;0;4;4;1;1;0
13;0;0;2;7;6;2;0;1;2;4;3;4;0;3;2
33;2;0;2;7;0;2;1;3;2;1;3;4;1;3;1
45;4;1;0;7;0;2;0;4;3;3;1;4;0;1;4
32;2;1;2;7;8;2;0;4;2;2;4;3;0;1;1
49;0;1;2;7;6;2;0;4;2;4;4;3;3;1;1
36;4;0;1;2;0;2;2;1;2;3;1;0;4;2;1
3;4;0;0;2;5;2;2;2;2;3;3;2;1;1;2
1;5;0;0;4;3;2;2;2;1;1;2;2;4;2;3
7;6;2;2;0;2;2;2;2;2;1;2;2;4;2;3
32;4;0;2;2;1;2;2;2;2;1;2;2;4;2;3
18;2;0;2;0;8;2;2;2;2;1;2;2;4;2;3
18;0;0;2;0;3;2;2;2;2;1;2;2;4;2;3
15;1;0;2;0;2;2;2;2;2;1;2;2;4;2;3
3;5;0;0;4;5;2;2;4;0;2;4;2;4;1;2
5;4;1;0;1;8;2;2;2;1;1;3;4;1;0;2
46;5;1;2;7;1;2;2;1;2;3;1;1;1;2;2
2;10;0;0;7;8;2;2;2;2;3;2;1;4;2;2
2;6;1;0;2;8;2;3;1;2;2;2;1;1;3;2
1;4;1;0;0;10;2;4;3;3;3;2;0;1;2;2
3;4;0;0;2;5;2;3;3;2;3;4;0;1;3;1
33;8;1;1;1;6;2;4;0;0;2;0;0;0;3;0
15;4;0;0;2;5;2;3;2;2;3;2;1;3;1;3
6;7;1;0;0;8;2;3;3;4;2;2;0;3;2;3
10;4;1;0;3;6;2;4;3;2;2;2;0;3;1;0
20;4;1;0;0;10;2;3;4;1;3;3;1;3;3;1
1;8;1;0;2;5;2;4;4;2;2;3;0;2;2;3
62;4;0;1;2;1;2;3;0;0;2;0;0;2;2;3
13;4;0;1;0;1;2;4;1;4;2;0;0;2;1;3
12;1;1;2;1;6;2;4;1;1;3;1;0;3;3;1
22;6;1;2;2;8;2;3;1;1;3;0;1;2;3;3
34;9;2;2;2;0;2;3;1;2;2;1;1;2;2;1
28;4;0;2;0;9;2;4;1;3;3;1;1;3;3;1
28;3;0;2;4;1;2;3;0;3;2;0;0;2;3;4
19;2;1;2;0;8;2;4;0;3;2;1;0;3;2;0
20;5;1;0;5;10;2;4;3;2;3;4;2;0;1;1
26;4;1;0;0;10;2;4;3;2;2;4;2;1;1;1
1;5;0;0;3;5;2;3;1;1;3;4;2;2;2;4
10;4;0;0;2;5;2;3;1;0;2;1;4;2;3;1
7;5;1;0;0;8;2;3;2;2;2;2;4;2;2;0
21;0;1;1;0;2;2;4;4;2;3;4;3;3;1;3
35;8;0;1;1;0;2;3;4;3;2;3;4;2;1;1
19;6;3;0;7;0;2;3;3;4;0;4;0;0;0;3
35;4;1;2;7;8;2;3;1;2;0;1;0;0;1;1
24;4;1;0;7;11;2;4;2;4;2;3;0;1;3;3
2;4;0;1;7;0;2;3;1;0;3;2;0;1;2;0
36;5;1;1;7;0;2;3;1;1;2;3;1;1;1;1
21;6;0;1;7;8;2;3;3;1;3;3;1;1;4;3
1;4;1;0;7;11;2;3;2;2;2;3;1;4;4;2
53;4;0;2;7;1;2;3;1;2;3;1;1;4;3;4
20;4;0;0;7;8;2;4;1;3;4;4;0;3;1;4
1;5;1;0;7;5;2;3;2;2;2;2;1;2;1;3
1;4;1;0;7;8;2;3;3;2;3;3;1;3;1;2
58;5;1;2;7;11;2;3;0;2;3;0;0;3;3;2
0;4;0;2;7;6;2;4;2;1;3;1;0;2;1;4
10;4;1;0;7;7;2;4;2;2;3;1;2;1;2;2
4;4;0;0;7;1;2;3;3;2;3;2;2;4;3;3
5;5;1;0;7;0;2;3;3;2;4;3;2;3;3;1
12;4;0;0;7;0;2;3;3;2;3;1;2;2;3;2
6;5;1;0;7;1;2;3;4;1;2;0;2;3;3;2
2;4;0;0;7;1;2;3;2;0;3;3;2;2;1;0
9;4;1;0;7;8;2;3;0;1;2;1;3;3;3;3
21;6;1;0;7;5;2;3;4;4;3;1;3;2;1;3
18;4;1;1;7;0;2;4;1;1;2;4;4;3;2;3
53;2;0;1;7;8;2;3;2;1;3;3;4;2;1;2
38;4;0;1;0;2;4;0;4;2;0;4;1;0;1;1
53;6;1;2;1;8;5;0;1;2;3;3;1;0;1;2
61;7;1;2;4;6;4;1;0;4;2;4;1;0;1;1
29;0;1;2;0;2;4;0;4;2;2;4;1;0;4;0
32;4;1;2;0;8;5;1;4;3;3;4;1;0;1;2
14;5;0;1;0;10;5;1;3;2;3;2;1;3;3;4
8;5;3;0;1;3;4;0;0;0;2;2;2;3;2;0
17;5;0;1;1;6;5;0;4;4;2;0;3;0;1;1
30;3;1;2;2;4;4;0;4;2;2;4;3;1;1;2
12;5;1;0;2;3;4;1;4;2;3;0;4;2;4;4
16;6;0;0;2;1;4;0;1;4;3;2;3;2;4;3
0;6;0;1;0;1;4;0;0;4;2;0;3;2;0;4
22;4;0;1;5;10;4;1;0;2;2;0;3;2;2;0
9;5;0;1;0;2;4;1;0;4;2;1;3;3;1;1
39;4;1;1;0;10;5;1;4;3;3;1;4;3;3;2
28;4;1;2;1;8;5;1;4;2;3;4;4;3;1;3
62;4;0;1;7;1;5;0;4;2;4;3;0;0;1;3
30;1;1;2;7;8;5;1;3;2;3;4;0;1;1;2
30;4;0;2;7;8;5;1;4;1;3;4;1;1;1;1
33;4;1;2;7;8;4;0;4;2;3;3;0;0;3;2
29;4;1;2;7;8;5;0;3;2;3;3;0;1;1;4
23;6;1;2;7;8;5;1;3;2;3;1;1;3;2;4
14;0;0;2;7;1;5;1;1;3;2;2;1;2;2;2
0;2;1;2;7;1;4;1;0;3;3;2;1;3;2;2
35;4;0;2;7;2;4;1;0;0;2;4;0;3;0;0
45;4;1;2;7;0;5;0;4;0;3;3;1;3;3;0
28;2;0;1;7;5;5;0;4;2;4;3;2;1;1;2
21;4;1;0;7;0;5;1;3;2;3;1;2;1;2;2
1;4;1;0;7;5;5;1;4;2;3;0;2;0;1;3
45;4;1;0;7;6;5;1;4;4;3;1;2;1;1;1
7;4;0;0;7;6;5;0;2;2;2;0;2;3;1;4
1;4;1;0;7;5;4;0;0;0;2;4;2;2;4;3
17;4;1;1;7;6;5;1;3;1;2;3;2;3;1;4
2;4;0;0;7;8;4;1;3;4;2;0;3;2;3;0
36;4;1;1;7;1;5;1;0;3;3;1;4;3;1;3
42;6;1;1;7;5;4;0;0;3;2;0;4;3;0;1
14;1;1;1;7;8;4;1;1;2;2;1;4;2;3;4
22;5;0;1;7;0;4;0;4;1;2;0;3;2;4;2
19;4;1;1;7;6;4;0;3;1;3;1;4;3;1;2
6;4;0;0;0;4;4;2;3;3;3;1;2;3;1;1
18;4;0;0;0;0;5;2;3;3;2;0;3;2;1;3
42;5;0;1;7;1;5;2;1;2;3;2;1;3;3;2
18;4;2;0;7;8;5;2;1;1;3;2;2;1;1;2
1;6;0;0;7;5;5;2;3;1;2;2;2;4;2;3
3;4;1;0;7;1;5;2;2;0;3;4;2;3;1;3
9;4;0;0;7;1;4;2;2;2;2;4;2;3;2;4
12;7;1;3;1;1;4;3;0;0;2;1;0;0;2;4
1;2;0;3;2;4;5;3;0;2;2;1;0;1;3;4
5;2;1;3;0;9;4;4;0;3;2;0;0;0;1;0
32;5;0;2;1;6;5;4;0;2;2;1;0;1;0;1
33;4;0;2;5;10;4;3;1;3;3;2;0;1;1;2
23;2;1;2;2;8;4;3;1;3;2;2;0;1;3;1
32;4;0;2;2;4;4;4;0;0;2;2;0;0;3;0
30;4;1;2;4;1;4;4;1;3;3;4;1;0;1;2
8;2;0;3;0;9;5;3;1;1;3;1;1;2;4;4
11;6;1;3;0;1;4;4;1;2;2;0;0;3;3;4
45;3;1;3;4;3;5;4;1;3;3;0;0;3;3;4
32;2;1;3;2;5;5;3;1;3;3;1;1;2;1;4
22;3;0;3;4;3;5;3;2;3;2;0;0;2;1;0
10;1;1;3;1;5;5;3;3;2;2;1;1;3;1;3
6;3;0;3;2;9;5;3;3;4;2;0;0;2;1;2
23;4;0;1;0;9;5;3;1;3;3;2;1;3;3;1
5;5;0;1;0;10;5;4;1;3;2;2;1;3;4;1
37;5;1;1;0;5;4;3;0;4;2;2;1;3;1;2
32;5;0;1;2;6;4;4;1;1;2;2;1;2;4;1
0;4;1;1;0;5;4;4;1;3;2;2;1;2;3;4
15;5;1;1;5;10;4;3;2;0;2;2;0;2;0;0
23;7;0;1;5;10;4;4;2;0;3;2;0;3;2;4
21;6;1;1;0;0;5;4;1;1;2;3;1;3;3;1
26;4;0;1;2;0;4;3;0;1;2;3;1;3;1;4
46;8;0;1;0;8;5;4;2;2;2;4;1;2;1;1
29;5;0;1;1;10;5;3;3;2;2;3;1;3;1;3
14;4;0;1;0;1;5;3;4;2;3;3;1;3;3;2
9;5;0;1;2;0;5;4;3;2;2;3;1;2;3;4
27;5;1;2;2;6;5;3;3;3;3;1;1;3;1;1
39;4;0;2;2;5;5;3;4;2;3;0;0;3;4;2
33;4;1;2;1;0;4;4;3;4;3;0;0;3;1;0
49;5;0;2;1;4;4;4;0;0;2;2;1;3;4;0
28;5;0;2;5;5;5;4;1;0;3;2;1;2;1;4
46;4;1;2;2;5;4;3;1;3;3;4;1;2;1;2
42;14;1;2;0;10;4;4;1;4;2;4;0;2;1;1
33;8;1;2;5;10;4;4;4;1;2;4;1;2;1;4
15;2;0;2;1;0;4;4;4;2;2;4;1;2;1;4
41;4;0;2;2;5;4;4;4;4;2;4;0;2;1;0
64;8;0;2;0;9;4;4;4;3;2;4;0;2;1;1
8;4;0;0;0;5;5;4;0;3;2;0;2;0;1;0
11;5;0;0;1;6;4;3;1;2;2;0;2;1;1;0
31;4;0;0;2;4;4;3;1;3;3;1;2;1;3;2
18;5;1;0;0;5;5;3;3;2;3;1;2;1;1;4
10;4;0;0;0;5;4;3;4;2;3;0;2;1;4;4
22;4;1;0;0;2;4;3;0;4;2;4;2;1;1;4
9;0;1;1;0;0;4;3;0;2;2;1;2;0;0;0
34;2;1;1;0;1;4;4;0;2;2;0;2;1;2;0
9;4;1;1;0;4;4;4;1;1;3;1;2;1;1;2
3;5;1;0;0;0;4;3;0;3;2;1;2;4;2;3
12;7;0;0;1;2;4;3;0;3;2;1;2;4;2;3
11;7;0;0;2;1;5;3;1;2;3;1;2;3;3;3
8;4;0;0;0;3;4;4;1;3;2;0;2;3;4;4
2;6;0;0;2;1;5;3;3;2;2;1;2;2;1;4
4;4;0;0;2;1;4;4;1;0;2;2;2;2;2;3
11;18;0;0;0;0;5;3;1;0;2;4;2;2;1;1
6;6;1;0;1;4;5;4;0;1;2;4;2;2;1;1
6;4;0;0;1;4;4;4;0;0;2;3;2;3;0;3
3;6;0;0;1;8;4;4;2;0;2;4;2;2;0;4
6;6;1;0;0;10;4;4;2;1;2;3;2;2;1;1
1;5;0;0;3;5;5;4;3;1;2;4;2;3;2;4
15;5;0;0;2;5;4;4;3;1;2;4;2;2;3;4
8;4;0;0;2;2;4;4;4;0;3;4;2;3;1;3
15;2;1;1;1;4;5;3;1;2;3;1;2;2;1;3
5;4;0;1;1;0;4;3;1;1;2;0;2;2;4;4
27;5;0;1;0;0;4;4;0;0;2;0;2;2;2;1
17;4;0;1;2;5;5;3;2;3;2;1;2;3;1;0
17;2;0;1;0;1;4;3;2;2;2;0;2;3;1;4
17;4;0;1;2;10;4;4;2;1;2;1;2;2;4;1
25;0;1;1;0;6;4;3;4;2;3;1;2;2;3;1
39;6;0;1;2;6;4;4;3;2;2;0;2;2;4;1
22;5;0;1;2;6;4;4;3;4;2;1;2;2;3;0
38;0;0;1;0;6;4;4;4;4;3;1;2;2;1;1
19;8;1;1;0;4;5;3;2;3;2;2;2;3;3;4
22;7;1;1;2;10;4;4;2;0;2;2;2;3;3;0
0;4;2;1;2;11;4;4;2;1;2;2;2;2;2;2
22;5;0;1;2;5;5;4;4;3;2;2;2;3;1;1
21;4;1;1;0;4;4;4;2;2;2;4;2;2;3;1
29;0;0;1;0;2;5;3;3;0;3;3;2;2;2;2
28;4;0;1;0;2;5;3;3;3;2;4;2;2;1;1
4;2;1;1;0;9;4;3;4;0;2;4;2;3;1;1
28;2;0;1;5;10;4;4;4;0;2;4;2;3;1;0
5;2;0;1;2;4;4;4;4;1;2;3;2;3;3;2
30;4;0;1;0;9;4;4;4;1;2;4;2;2;1;3
9;2;1;2;0;5;5;3;0;1;2;1;2;2;2;3
21;8;1;2;1;4;5;3;1;1;3;1;2;2;2;0
39;4;0;2;1;4;4;3;0;0;2;0;2;3;1;0
31;2;1;2;0;5;4;4;0;0;2;0;2;2;2;4
26;2;1;2;2;8;4;4;0;0;2;1;2;2;2;3
29;0;0;2;2;11;5;4;0;1;3;1;2;2;2;4
31;4;1;2;2;1;5;3;3;1;3;3;2;3;3;2
39;4;1;2;0;5;5;3;3;3;3;3;2;3;3;2
5;2;1;2;2;2;4;4;4;1;2;3;2;2;1;3
5;8;1;2;0;5;4;4;4;2;2;4;2;2;1;0
19;13;1;2;0;5;5;4;4;4;2;4;2;2;1;1
11;5;0;0;4;1;4;4;4;4;2;0;3;2;0;0
31;4;0;0;0;5;5;3;1;4;3;2;4;3;1;4
30;5;1;1;0;2;5;4;1;1;2;1;3;3;4;4
22;2;1;1;0;0;4;3;0;2;2;0;3;2;1;1
13;2;1;1;0;2;4;4;0;2;2;1;3;2;0;1
9;6;0;1;0;10;4;4;0;3;2;0;3;2;0;0
18;4;1;1;5;1;5;3;3;0;2;1;4;2;3;0
23;6;0;1;4;9;4;4;4;2;2;0;3;2;1;4
39;2;0;1;0;5;5;3;2;1;3;2;4;3;3;1
28;0;1;1;2;5;5;4;2;2;3;2;4;3;2;4
34;2;0;1;0;2;4;3;2;0;2;2;4;2;2;0
13;7;0;1;2;4;4;3;2;0;2;2;3;3;1;3
4;4;0;1;0;2;4;4;2;0;2;2;3;2;0;0
19;10;0;1;5;10;5;3;4;2;2;3;3;2;1;3
17;4;1;2;2;6;5;3;3;1;3;0;4;2;1;4
27;2;1;2;0;1;5;3;3;1;3;1;3;2;1;4
13;5;0;2;1;8;4;3;4;0;2;0;3;2;1;4
53;2;1;2;2;4;4;3;4;0;2;0;3;3;1;1
0;15;0;2;2;1;4;4;4;1;2;3;4;2;1;2
39;5;1;2;2;8;4;4;4;2;2;4;3;2;1;1
39;4;0;2;2;5;4;4;4;2;2;4;3;2;1;1
0;10;0;2;2;4;5;3;3;2;3;3;4;3;3;4
23;1;1;2;2;4;4;3;4;2;2;4;3;3;1;1
60;7;0;2;7;1;5;4;4;2;3;2;1;0;1;2
32;0;1;2;7;6;4;3;4;2;3;2;1;0;1;3
57;6;0;2;7;1;4;4;1;2;3;4;0;1;4;0
17;4;0;2;7;10;4;3;1;2;0;3;0;3;1;4
10;2;1;3;7;5;5;3;1;1;3;1;1;3;3;3
33;0;0;3;7;5;4;3;0;3;2;0;0;2;1;1
39;4;0;1;7;0;5;3;1;2;3;2;1;3;3;0
31;4;1;1;7;8;4;3;1;1;2;2;0;3;2;4
8;4;0;1;7;4;4;4;1;0;2;2;1;2;3;0
28;4;0;1;7;5;5;4;2;3;2;2;0;3;3;2
23;6;2;1;7;8;5;3;2;2;3;3;1;3;2;4
52;5;1;2;7;0;5;4;0;2;3;2;0;3;1;2
9;5;1;2;7;5;4;3;2;2;2;2;1;3;1;4
25;4;1;2;7;6;4;3;2;3;3;2;1;3;3;4
25;4;0;2;7;1;4;4;0;0;2;4;0;2;0;0
40;4;1;2;7;6;4;3;2;2;2;3;0;2;3;3
10;5;0;0;7;6;4;3;2;2;2;0;2;1;1;4
24;7;2;0;7;3;5;3;1;2;3;2;2;1;3;3
20;4;0;0;7;1;5;3;3;3;3;2;2;1;3;3
20;4;0;0;7;0;5;3;2;4;3;3;2;0;3;2
11;6;2;0;7;8;4;4;2;4;2;4;2;0;2;1
20;4;2;0;7;0;5;4;4;3;3;3;2;0;1;1
45;6;1;0;7;4;4;3;4;4;3;3;2;0;1;1
10;5;0;0;7;1;5;4;3;3;2;3;2;4;1;2
10;4;0;0;7;11;4;3;1;2;2;1;2;2;3;2
12;5;1;0;7;11;5;3;2;2;3;1;2;2;1;4
